primary_isbn13,title,author,publish_year,page_count,publisher,ol_edition_count,ol_subjects,ol_ebook_access,ol_languages,ol_first_publish_year,is_bestseller
9.78104E+12,Stories of Your Life,Ben Ambridge,2025,352,Pan Macmillan,1,[],no_ebook,['eng'],2025,0
9.78174E+12,Five Levels of Awareness,Cirak,2025,,"Cirak, Chris",2,"['Spirituality', 'Philosophy']",no_ebook,['eng'],2025,0
9.78074E+12,Llewellyn's 2026 Moon Sign Book,Llewellyn,2025,320,Llewellyn Publications,1,[],no_ebook,['eng'],2025,0
9.79877E+12,G. O. A. T. College Men's Basketball Teams,Diane Lindsey Reeves,2025,32,Lerner Publishing Group,2,[],no_ebook,['eng'],2025,0
9.79822E+12,Chronic Pain Chronicles,Randall H. Duckett,2025,,Media Development Group LLC,3,"['Health', 'Self-help techniques']",no_ebook,['eng'],2025,0
9.799E+12,Gotta Laugh to Keep from Crying,Duane Bowser,2025,300,BookBaby,1,['Biography'],no_ebook,['eng'],2025,0
9.78059E+12,Minimalist-Ish Journal,Christina Mychas,2025,256,Penguin Publishing Group,1,[],no_ebook,['eng'],2025,0
9.78058E+12,Easy Air Fryer Recipes for Two,Cathy Yoder,2025,218,Empowered Cooks,1,['Cooking'],no_ebook,['eng'],2025,0
9.78199E+12,Black Mestiza,Yael Valencia Aldana,2025,144,University Press of Kentucky,2,[],no_ebook,['eng'],2025,0
9.79889E+12,"Level a, Series 1, Reader 2",Responsive Education Solutions Staff,2025,,BrightThinker,1,['Language arts'],no_ebook,['eng'],2025,0
9.79889E+12,Hungry Succubus Wants to Consume Him Vol. 2,Tabireco,2025,184,Melia Publishing Services Limited,1,[],no_ebook,['eng'],2025,0
9.78147E+12,Untitled Robinson 2025,James Bailey,2025,400,"Little, Brown Book Group Limited",1,[],no_ebook,['eng'],2025,0
9.78161E+12,Great Hum,Douglas Duckworth,2025,940,Wisdom Publications,2,['Buddhism'],no_ebook,['eng'],2025,0
9.7989E+12,Constitutional Law,Charles Rhodes,2025,1505,West Academic,2,[],no_ebook,['eng'],2025,0
9.78088E+12,BLACK!Feminist!FREE,Beverly Guy-Sheftall,2025,416,Third World Press,1,[],no_ebook,['eng'],2025,0
9.7814E+12,Cinnamon Falls Mystery,R. L. Killmore,2025,400,"Simon & Schuster, Limited",1,[],no_ebook,['eng'],2025,0
9.78197E+12,Geography of (un)Natural Hazards,Rina Garcia Chua,2025,,Sampaguita Press,1,['Poetry (poetic works by one author)'],no_ebook,['eng'],2025,0
9.79822E+12,Fly on the Wall,Thomas Stenklyft,2025,,T&C Cellars Press,1,"['Fiction, science fiction, general', 'Religion']",no_ebook,['eng'],2025,0
9.78168E+12,"Hocus Pocus, It's Fall!",Anne Sibley O'Brien,2025,24,"Abrams, Inc.",1,"[""Children's fiction"", 'Toy and movable books', 'Stories in rhyme', 'Seasons, fiction']",no_ebook,['eng'],2025,0
9.78167E+12,Policing the Streets of Los Angeles,Craig D. Uchida,2025,,"Rowman & Littlefield Publishers, Incorporated",1,['Sociology'],no_ebook,['eng'],2025,0
9.79877E+12,Key to Love,Hope Ives Mauran,2025,254,Balboa Press,2,[],no_ebook,['eng'],2025,0
9.79889E+12,Taxi to the Rescue!,Clever Publishing,2025,20,Clever Media Group,1,[],no_ebook,['eng'],2025,0
9.789E+12,Foreign Intruders,Robert Aleksander Maryks,2025,,BRILL,1,[],no_ebook,['eng'],2025,0
9.78153E+12,Rethinking Family Mediation,Rachael Blakey,2025,256,Bristol University Press,3,[],no_ebook,['eng'],2025,0
9.79889E+12,Phishing,Connor Stratton,2025,,North Star Editions,1,[],no_ebook,['eng'],2025,0
9.79899E+12,No More Silence,Debbie Widhalm,2025,,RoadNotTaken,2,"['Self-help techniques', 'Personal memoirs']",no_ebook,['eng'],2025,0
9.78197E+12,What Will Wag?,Kimberley Montini,2025,,"Reading Beyond Boundaries, Inc.",1,"['Education', ""Children's fiction""]",no_ebook,['eng'],2025,0
9.78079E+12,Dark Academia Coloring Book,Editors of Chartwell Books,2025,128,"Book Sales, Incorporated",1,[],no_ebook,['eng'],2025,0
9.78081E+12,Cultivating New Futures for Girls in STEM,Aaminah Norris,2025,144,"Wiley & Sons, Limited, John",1,['Education'],no_ebook,['eng'],2025,0
9.78164E+12,Rising of the Shield Hero,Aiya Kyu,2025,168,"One Peace Books, Incorporated",1,"['Comics & graphic novels, general']",no_ebook,['eng'],2025,0
9.78103E+12,Routledge Companion to Cultural Text and the Nation,Sheera Talpaz,2025,504,"Routledge, Chapman & Hall, Incorporated",1,[],no_ebook,['eng'],2025,0
9.7815E+12,Technoskepticism,Disco DISCO Network,2025,240,Stanford University Press,1,['Social history'],no_ebook,['eng'],2025,0
9.78104E+12,Storyteller,Jeremy Hodgson,2025,334,"African Public Policy & Research Institute, The",1,[],no_ebook,['eng'],2025,0
9.78149E+12,Subscribing to Sovietdom,Philip Tuxbury-Gleissner,2025,384,University of Toronto Press,1,[],no_ebook,['eng'],2025,0
9.78164E+12,Bone Gnawers & Stargazers,Justin Achilli,2025,232,Crossroad Press,1,[],no_ebook,['eng'],2025,0
9.78178E+12,Serverless Computing,Satya Prakash Upadhyay,2025,,Arcler Education Inc,1,[],no_ebook,['eng'],2025,0
9.7818E+12,We Are Not Numbers,Ahmed Alnaouq,2025,356,Interpublishing,5,[],no_ebook,['eng'],2025,0
9.7814E+12,360 Mama Guide to C-Section Recovery,The 360 The 360 Mama,2025,288,Sheldon Press,1,[],no_ebook,['eng'],2025,0
9.79833E+12,2025 IEEE 8th International Conference on Mechatronics and Computer Technology Engineering (MCTE),IEEE Staff,2025,,IEEE,1,[],no_ebook,['eng'],2025,0
9.78303E+12,Computer Aided Systems Theory - EUROCAST 2024,Alexis Quesada-Arencibia,2025,,Springer,3,[],no_ebook,['eng'],2025,0
9.78059E+12,Dog Who Made It Better,Katherin Nolte,2025,240,Random House Children's Books,2,[],no_ebook,['eng'],2025,0
9.79889E+12,Get Unstuck from the Suck,Michelle Salser,2025,,Manuscripts LLC,1,['Self-help techniques'],no_ebook,['eng'],2025,0
9.78125E+12,Another Fine Mess,Lindy Ryan,2025,304,St. Martin's Press,2,['American literature'],no_ebook,['eng'],2025,0
9.7989E+12,Introduction to Direct Marketing,Harlowe Healey,2025,,WH Haufmann,1,['Reference books'],no_ebook,['eng'],2025,0
9.78198E+12,"Theology, Religion, and Dungeons and Dragons",Scott Donahue-Martens,2025,300,"Rowman & Littlefield Publishers, Incorporated",1,['Recreation'],no_ebook,['eng'],2025,0
9.78024E+12,DK Super History the Underground Railroad,DK Publishing,2025,48,"Dorling Kindersley Publishing, Incorporated",1,[],no_ebook,['eng'],2025,0
9.78184E+12,Lonely Planet Best Day Hikes England,Lonely Planet,2025,224,Lonely Planet Global Limited,1,[],no_ebook,['eng'],2025,0
9.78163E+12,Passion in Prague,Jennifer Skully,2025,,"Haynes, Jasmine",1,"['Fiction, romance, general']",no_ebook,['eng'],2025,0
9.78197E+12,Beasts of Man,Haven Shin,2025,,Hema Press,1,"['Fiction, general']",no_ebook,['eng'],2025,0
9.78982E+12,"Mama, I'm Scared! Hb",CO,2025,,World Scientific Publishing Co Pte Ltd,1,[],no_ebook,['eng'],2025,0
9.79822E+12,Mind of Its Own?,Terry Savage,2025,,"Wrighton, Robin",1,"['Technology', 'Philosophy']",no_ebook,['eng'],2025,0
9.79822E+12,Genuine Blue,Alex Thor Petterson,2025,,Boundarylayers,1,"['Music', 'Photography']",no_ebook,['eng'],2025,0
9.79877E+12,Top Mop,Alison Donald,2025,32,Lerner Publishing Group,2,[],no_ebook,['eng'],2025,0
9.78148E+12,Stars of Chinese Mythology,Nancy Dickmann,2025,32,"Stevens Publishing LLLP, Gareth",1,[],no_ebook,['eng'],2025,0
9.78184E+12,Committing to Action,Kathy L. Guthrie,2025,304,Emerald Publishing Limited,4,[],no_ebook,['eng'],2025,0
9.79889E+12,"Sharing Jesus, Shaking Islam",Harun Ibrahim,2025,,Ministries Network,1,"['Religion', 'Biography']",no_ebook,['eng'],2025,0
9.7989E+12,Encounter God,Finn Sloth Rasmussen,2025,,"Trilogy Christian Publishing, Inc.",2,['Religion'],no_ebook,['eng'],2025,0
9.78165E+12,Line of Succession,David Bruns,2025,300,Severn River Publishing,1,"['Fiction, war & military', 'Fiction, thrillers, espionage']",no_ebook,['eng'],2025,0
9.78026E+12,Patina of Distrust,Eugenia Mitchelstein,2025,332,MIT Press,1,[],no_ebook,['eng'],2025,0
9.78164E+12,Haunting and Homicide,Ava Burke,2025,272,Crooked Lane Books,1,[],no_ebook,['eng'],2025,0
9.78044E+12,Edible Oils Analysis,Andrei A. Bunaciu,2025,328,Elsevier,1,[],no_ebook,['eng'],2025,0
9.79889E+12,Level 1 Demon Lord and One Room Hero Vol. 8,Toufu,2025,184,Melia Publishing Services Limited,1,"['Comics & graphic novels, humorous', 'Comics & graphic novels, east asian style, manga, general', 'Comics & graphic novels, fantasy, general']",no_ebook,['eng'],2025,0
9.78366E+12,Navigating Misinformation,Katrin Hartwig,2025,368,Springer Fachmedien Wiesbaden GmbH,1,[],no_ebook,['eng'],2025,0
9.78167E+12,Katharina Code,Jø Lier Horst,2025,416,Simon & Schuster,2,[],no_ebook,['eng'],2025,0
9.78163E+12,Reference Book of American Business Missouri - 4th Quarter,Dun & Bradstreet,2025,,Mergent Incorporated,1,['Business'],no_ebook,['eng'],2025,0
9.78166E+12,Holiday Hookup List,Alexis Daria,2025,205,Amazon Publishing,1,[],no_ebook,['eng'],2025,0
9.78198E+12,Nursing Clio Reader,The Nursing The Nursing Clio Editorial Collective,2025,246,Rutgers University Press,4,[],no_ebook,['eng'],2025,0
9.78052E+12,Things Unseen,Ellen Muehlberger,2025,196,University of California Press,2,['Religion'],no_ebook,['eng'],2025,0
9.78104E+12,Masquerade Balls in Regency Britain,Anne Glover,2025,,Pen & Sword Books Limited,1,[],no_ebook,['eng'],2025,0
9.78332E+12,Fast Facts for Patients,Rachael Grace,2025,56,"Karger AG, S.",1,[],no_ebook,['eng'],2025,0
9.78104E+12,"Manage the Message, Change the Outcome",Tara Goodwin,2025,168,Taylor & Francis Group,4,[],no_ebook,['eng'],2025,0
9.78197E+12,Tyler the Tiger and Olivia the Otter,Katrina Fraga,2025,,Parker Publishers,2,"[""Children's fiction"", 'Self-help techniques']",no_ebook,['eng'],2025,0
9.78103E+12,Biotechnologies and Reproductive Agency,Ana Bravo-Moreno,2025,,Routledge,1,['Sociology'],no_ebook,['eng'],2025,0
9.7989E+12,Cycle Ends Here,Joseph McGinnis,2025,,"Trilogy Christian Publishing, Inc.",2,['Religion'],no_ebook,['eng'],2025,0
9.78197E+12,Addie's Adventure,Edee Fenimore,2025,,Self Publishing,3,"['Fiction, general']",no_ebook,['eng'],2025,0
9.78178E+12,Introduction to Data Mining,Bechoo Lal,2025,,Toronto Academic Press,1,[],no_ebook,['eng'],2025,0
9.7989E+12,Zamani Yirtmak,¿Ehrazat Yazici,2025,,Primedia eLaunch LLC,1,"['Fiction, visionary & metaphysical']",no_ebook,['eng'],2025,0
9.78982E+12,Construction of Value Philosophy in Contemporary China,Deshun Li,2025,,Springer,1,"['Ethics', 'Social sciences, philosophy', 'Metaphysics', 'Philosophy, asian']",no_ebook,['eng'],2025,0
9.79899E+12,Alone Together,S.S. Fitzgerald,2025,332,Shaun Fitzgerald,1,"['Fiction, horror', 'Horror', 'Horror - General', 'post-apocalyptic', 'FICTION / Thrillers / Suspense', 'Military']",no_ebook,['eng'],2025,0
9.78178E+12,Inclusive Education Through Arts in the Early Years,Emelyn Cereno Wagan,2025,,Arcler Education Inc,1,[],no_ebook,['eng'],2025,0
9.78135E+12,Merleau-Ponty and Utpaladeva,Eleni Lorandou,2025,224,Bloomsbury Publishing Plc,1,[],no_ebook,['eng'],2025,0
9.78196E+12,Next Stop : Singapore! - Traditional,Yvonne Chiang,2025,28,Bitty Bao,1,[],no_ebook,['eng'],2025,0
9.79889E+12,Inglaterra Medieval,Billy Wellman,2025,,EH Jolen,1,['World history'],no_ebook,['eng'],2025,0
9.7807E+12,Fighting Fantasy,Ian Livingstone,2025,256,Scholastic,1,[],no_ebook,['eng'],2025,0
9.78303E+12,Italian Crusade to Germany In 1546,Petr Vorel,2025,,Palgrave Macmillan,1,[],no_ebook,['eng'],2025,0
9.78109E+12,What Revelation Really Says,Timothy S. Darnell,2025,674,Indy Pub,1,[],no_ebook,['eng'],2025,0
9.78195E+12,Master Connector,Nichole Harmon-Pointdujour,2025,320,1Brick Publishing,1,"['Business', 'Self-help techniques']",no_ebook,['eng'],2025,0
9.78164E+12,"Viewing Life Mathematically Plus Integrated Review Hawkes Fundamentals, 2nd Edition Software",Hawkes Learning LLC,2025,,Hawkes Learning Systems,1,['Mathematics'],no_ebook,['eng'],2025,0
9.78197E+12,Chains of Betrayal,Maggie Ford,2025,,Birmingham Publishers LLC,2,"['Fiction, thrillers, espionage', 'Fiction, psychological']",no_ebook,['eng'],2025,0
9.78197E+12,Mexican Door,Nancy Kaesler,2025,,Book Publishers USA,1,"['Poetry, collections']",no_ebook,['eng'],2025,0
9.78103E+12,Critical Planning Futures,Philip Allmendinger,2025,270,"Routledge, Chapman & Hall, Incorporated",2,[],no_ebook,['eng'],2025,0
9.78197E+12,To Keep the Sun Rising,Miranda Lenwest,2025,,Indie Author Revolution,2,"['Fiction, fantasy, general']",no_ebook,['eng'],2025,0
9.78178E+12,Super Simple Air Fryer Chicken,Kate Calder,2025,144,Hardie Grant Books,1,[],no_ebook,['eng'],2025,0
9.78185E+12,Razzle Dazzle 'Em,John Lahr,2025,408,"Lund Humphries Publishers, Limited",1,[],no_ebook,['eng'],2025,0
9.7815E+12,Welcome to Soylandia,Andrew Ofstehage,2025,234,Cornell University Press,1,['Economics'],no_ebook,['eng'],2025,0
9.78167E+12,Wingtips in the Waist Windows,Charles Huston Shields,2025,248,BookBaby,1,[],no_ebook,['eng'],2025,0
9.78086E+12,JS Untitled 18,Jack Sheffield,2025,352,Transworld Publishers Limited,1,[],no_ebook,['eng'],2025,0
9.7989E+12,Blurry Things,Nancee Annette Pace Cline,2025,,FLP Media Inc,1,['Poetry (poetic works by one author)'],no_ebook,['eng'],2025,0
9.78103E+12,Rule of Law in Context,Shashikala Gurpur,2025,230,"Routledge, Chapman & Hall, Incorporated",1,[],no_ebook,['eng'],2025,0
9.78076E+12,Kaga and Akagi,Hans Lengerer,2025,128,"Schiffer Publishing, Limited",1,[],no_ebook,['eng'],2025,0
9.78982E+12,3D Scene Modeling and Robotics Interaction,Xin Yang,2025,284,Springer,1,[],no_ebook,['eng'],2025,0
9.78197E+12,Art of Debora Carita,Rippaverse Publishing,2025,,"Rippaverse Publishing, LLC",1,"['Comics & graphic novels, general']",no_ebook,['eng'],2025,0
9.78026E+12,Data Safety Monitoring Boards,Deborah R. Barnbaum,2025,202,MIT Press,1,[],no_ebook,['eng'],2025,0
9.7815E+12,Shades of Blue,Félix Krawatzek,2025,312,Cornell University Press,1,['World history'],no_ebook,['eng'],2025,0
9.78044E+12,"Error Control, Adaptive Discretizations, and Applications, Part 3",Franz Chouly,2025,300,Elsevier Science & Technology,1,[],no_ebook,['eng'],2025,0
9.78141E+12,Gathering Storm,Cynthia Harrod-Eagles,2025,624,"Little, Brown Book Group Limited",1,[],no_ebook,['eng'],2025,0
9.78139E+12,Wiser Guy,Guy Kawasaki,2025,246,"Wiley & Sons, Limited, John",3,[],no_ebook,['eng'],2025,0
9.78132E+12,Superbloom,Nicholas G. Carr,2025,272,"Norton & Company, Incorporated, W. W.",1,[],no_ebook,['eng'],2025,0
9.78303E+12,"Human and Artificial Rationalities. Advances in Cognition, Computation, and Consciousness",Jean Baratgin,2025,,Springer,1,[],no_ebook,['eng'],2025,0
9.7814E+12,Great Gatsby (Painted Editions),F. Scott Fitzgerald,2025,176,HarperCollins Focus,1,[],no_ebook,['eng'],2025,0
9.78168E+12,Pigs,Quinn M. Arnold,2025,24,"Creative Company, The",1,['Animals'],no_ebook,['eng'],2025,0
9.79899E+12,Read Me If You Feel Suicidal,Zuza Misko,2025,,Healthy Minds,1,"['Self-help techniques', 'Psychology']",no_ebook,['eng'],2025,0
9.78164E+12,Kiss and Collide,Amanda Weaver,2025,320,Zando,1,[],no_ebook,['eng'],2025,0
9.78163E+12,How We Heal (Spanish Edition),La June Montgomery Tabron,2025,,Disruption Books,1,['Social sciences'],no_ebook,['eng'],2025,0
9.78104E+12,Research Handbook on Older Workers and Occupational Health and Safety,Trude Furunes,2025,354,"Elgar Publishing Limited, Edward",1,[],no_ebook,['eng'],2025,0
9.78982E+12,"Advances in Intelligent Information Hiding and Multimedia Signal Processing, Volume 1",Shih-Pang Tseng,2025,,Springer,1,[],no_ebook,['eng'],2025,0
9.78082E+12,México Between Feast and Famine,Enrique C. Ochoa,2025,368,University of Arizona Press,1,['Economics'],no_ebook,['eng'],2025,0
9.78044E+12,Prediction Methods and Evaluation of the Fatigue Life for Automotive Structural Components,Xintian Liu,2025,,Elsevier,1,[],no_ebook,['eng'],2025,0
9.78303E+12,Transactions of the 12th International Conference on Production Research Americas,Dusan Sormaz,2025,800,Springer,1,[],no_ebook,['eng'],2025,0
9.79889E+12,Forensic Science Module 5,Responsive Education Solutions Staff,2025,,BrightThinker,1,"['Crime', 'Education']",no_ebook,['eng'],2025,0
9.78193E+12,Money's Dirty Little Secrets,"Kunz, Joseph C., Jr.",2025,182,"Dickson Keanaghan, LLC",1,"['Business', 'Self-help techniques']",no_ebook,['eng'],2025,0
9.78167E+12,Joy of Solitude,Robert Coplan,2025,304,Simon & Schuster,1,[],no_ebook,['eng'],2025,0
9.78197E+12,United States History,berakhanbookseries,2025,,Berakhanbookseries,1,"['United states, history']",no_ebook,['eng'],2025,0
9.78104E+12,Research Agenda for Inclusive Education,Jacqueline Specht,2025,200,"Elgar Publishing Limited, Edward",1,['Education'],no_ebook,['eng'],2025,0
9.78164E+12,Court Oversight Tool As Applicable to Trusts,Meredith S. Smith,2025,4,School of Government,1,[],no_ebook,['eng'],2025,0
9.78982E+12,"GeoPractices Towards Sustainable Infrastructure, Volume 1",Sireesh Saride,2025,200,Springer,1,[],no_ebook,['eng'],2025,0
9.79888E+12,Stan Lee,Bob Batchelor,2025,264,Bloomsbury Publishing Plc,1,[],no_ebook,['eng'],2025,0
9.79889E+12,Holi,Austen,2025,,Jump! Incorporated,5,['Education'],no_ebook,['eng'],2025,0
9.78001E+12,Marriage Made in Hate,Julia James,2025,256,Harlequin Enterprises ULC,2,[],no_ebook,['eng'],2025,0
9.78177E+12,If You Happen to Have a Dinosaur,Linda Bailey,2025,40,Tundra Book Group,1,[],no_ebook,['eng'],2025,0
9.78153E+12,Love and Anti-Judaism in Medieval English Romance,Hope Doherty-Harrison,2025,336,Manchester University Press,3,[],no_ebook,['eng'],2025,0
9.78191E+12,There's Something about Wrexham - Great Stories from Some of Wrexham AFC's Biggest Names,Deio Edwards,2025,,Y Lolfa,1,[],no_ebook,['eng'],2025,0
9.78982E+12,Design for Environmental Conservation,Gabriela Nuri Baron,2025,,Springer,1,[],no_ebook,['eng'],2025,0
9.78026E+12,Fail Better,Hal Foster,2025,448,MIT Press,1,['Arts'],no_ebook,['eng'],2025,0
9.78197E+12,Anti-Bullying Activity & Coloring Book,Qb Darla Hall,2025,26,Indie Pub,1,[],no_ebook,['eng'],2025,0
9.78019E+12,Oxford Handbook of Hellenistic Philosophy,Jacob Klein,2025,736,"Oxford University Press, Incorporated",1,['Philosophy'],no_ebook,['eng'],2025,0
9.799E+12,Moral Artificial Intelligence Projects,Gloria J. Miller,2026,308,Maxmetrics LLC,1,"['Business', 'Computers']",no_ebook,['eng'],2026,0
9.78197E+12,Mathematics of Retirement,Reid Abedeen,2026,,Indie Books International,2,['Business'],no_ebook,['eng'],2026,0
9.79899E+12,Never Ever after (Special Edition),Rae Stone,2026,496,Grymm Publications LLC,1,"['Fiction, lgbtq+, gay', 'Fiction, romance, general']",no_ebook,['eng'],2026,0
9.7989E+12,Caregiver Devotional,Sherress Bowen,2026,,Staten House,1,"['Self-help techniques', 'Spirituality']",no_ebook,['eng'],2026,0
9.79822E+12,Ask Priscilla!,Phyllis Y. Whitley,2026,52,Prophetic Whisper Press,1,"[""Children's fiction"", 'Comics & graphic novels, general']",no_ebook,['eng'],2026,0
9.799E+12,KISS Alexa,Patrick J. Fischer,2026,,"Accessibility dot Net, Inc.",1,"['Computers', 'Family']",no_ebook,['eng'],2026,0
9.78196E+12,Life That She Wanted,Alice Benson,2026,404,Running Wild,1,"['Fiction, general']",no_ebook,['eng'],2026,0
9.78197E+12,Love Is Not Enough,James Chess,2026,,Parker Publishers,1,"['Biography', 'Health']",no_ebook,['eng'],2026,0
9.78195E+12,Captain Noah,Eric O'Rear,2026,,TJS Publishing House,1,"[""Children's fiction"", 'Science']",no_ebook,['eng'],2026,0
9.7989E+12,Love Beyond the Miles,Fede Jara,2026,,Staten House,1,"['Fiction, romance, general', 'Fiction, lgbtq+, gay']",no_ebook,['eng'],2026,0
9.78162E+12,Eleventh Anniversary Second Edition of the Almost Award-Winning Cartoon Role Playing Game TOONZY!,Greg Johnson,2026,,Shillingsworth LLC,1,"['Games', 'Curiosities and wonders']",no_ebook,['eng'],2026,0
9.799E+12,Financial Management for Dental Enterprise : The Complete Guide to Dental Practice Financial Management,Edward Ruvins,2026,,Orion Group,1,"['Business', 'Finance, personal']",no_ebook,['eng'],2026,0
9.79832E+12,Revenge on the Camino Tres,Ken Privratsky,2026,312,BookBaby,1,[],no_ebook,['eng'],2026,0
9.7989E+12,7 Full-Length Indiana ILEARN Grade 4 Math Practice Tests,Reza Nazari,2026,,Effortless Math Education,1,['Education'],no_ebook,['eng'],2026,0
9.78143E+12,"There, Beneath the Water, Volume 1",Kaiko Fuyumushi,2026,184,"TOKYOPOP, Incorporated",1,"[""Comics & graphic novels, east asian style, manga, yuri (girls' love)"", 'Comics & graphic novels, horror', 'Comics & graphic novels, east asian style, manga, general']",no_ebook,['eng'],2026,0
9.7802E+12,Blackish Press,Miya Williams Fayne,2026,296,"Oxford University Press, Incorporated",1,"['Mass media', 'African americans']",no_ebook,['eng'],2026,0
9.78303E+12,Programming Languages and Systems,Robbert Krebbers,2026,489,Springer,1,[],no_ebook,['eng'],2026,0
9.7989E+12,Amplified,Dan Leiva,2026,,BEYOND PUBLISHING,1,"['Business', 'Computer software']",no_ebook,['eng'],2026,0
9.78197E+12,5-Minute DAILY CORE and STRENGTH EXERCISES for SENIORS,Emma,2026,,InkBridge Publishing LLC,1,['Health'],no_ebook,['eng'],2026,0
9.79899E+12,How to Stop Dying & Love Your Luck,B. Berry,2026,,Digital Dream Press,1,"['Fiction, fantasy, general', 'Fiction, lgbtq+, gay']",no_ebook,['eng'],2026,0
9.79833E+12,Strategic Brand Management (HARVARD) (KX) (CASE CENTRE),LAD Custom Publishing Inc.,2026,,"LAD Custom Publishing, Incorporated",1,['Education'],no_ebook,['eng'],2026,0
9.78311E+12,Nuclear Engineering,Akira Tokuhiro,2026,660,"de Gruyter GmbH, Walter",1,[],no_ebook,['eng'],2026,0
9.78303E+12,Vibrations of Structural Systems,Georgios Manolis,2026,294,Springer,1,[],no_ebook,['eng'],2026,0
9.79889E+12,Otherworlder Survival Guide,Sal Monroe,2026,,MoonQuill,1,"['Fiction, action & adventure', 'Fiction, fantasy, general']",no_ebook,['eng'],2026,0
9.78192E+12,Under the Sun,Aham Igbokwe,2026,107,@IAMPASTORAHAM,1,[],no_ebook,['eng'],2026,0
9.799E+12,John and Boogs and the Easter Candy Chaos,Myra Eberwine,2026,,Sissy & Sal's Backyard LLC,1,"[""Children's fiction"", 'Health']",no_ebook,['eng'],2026,0
9.78164E+12,Cancelled,Paula Nafziger,2026,36,NAFCO-Inc,1,"['Religion', 'Spirituality']",no_ebook,['eng'],2026,0
9.78142E+12,Nash Walker,Patrick Lindsay,2026,,Cengage Gale,1,"['Fiction, westerns']",no_ebook,['eng'],2026,0
9.79877E+12,Cinematic Encounters with Disaster,Simon R Troon,2026,216,Bloomsbury Publishing Plc,1,[],no_ebook,['eng'],2026,0
9.78164E+12,Cuisine Haïtienne Inspirée de la Diète Méditerranéenne,Evelyne Fleury-Milfort,2026,40,Educa Vision Inc.,1,[],no_ebook,['eng'],2026,0
9.79899E+12,Lift,Wally Obermeyer,2026,,Lift Press,1,"['Biography', 'Business']",no_ebook,['eng'],2026,0
9.799E+12,O Educador Experiencial,Alice Y. Kolb,2026,,EBLS Press,1,"['Education', 'Psychology']",no_ebook,['eng'],2026,0
9.78197E+12,Little Women,Louisa May Alcott,2026,,Winged Publications,1,"['Fiction, historical, general']",no_ebook,['eng'],2026,0
9.78197E+12,"Anne-Marie, a Shameless and Romantic Erotic Pirate Comic!",Reina Canalla,2026,,Erosetti Press,1,"['Fiction, romance, general', 'Fiction, erotica, general']",no_ebook,['eng'],2026,0
9.78196E+12,Bloodlust and Fairy Dust,Dahlia DeWinters,2026,324,IndigoHeart Press,1,"['Fiction, romance, general']",no_ebook,['eng'],2026,0
9.78197E+12,Tainted Money,"Lewis, David, Sr.",2026,,Rounding Error Press,1,"['Fiction, mystery & detective, general', 'Fiction, action & adventure']",no_ebook,['eng'],2026,0
9.78982E+12,Proceedings of 2025 the 3rd International Conference on Smart Electrical Grid and Renewable Energy (SEGRE 2025),Fushuan Wen,2026,1550,Springer,1,[],no_ebook,['eng'],2026,0
9.78132E+12,Arguments with Gandhi,Ramachandra Guha,2026,384,"Norton & Company Limited, W. W.",1,[],no_ebook,['eng'],2026,0
9.78198E+12,Teeth,Anne Accardi,2026,24,Rosen Publishing Group,1,[],no_ebook,['eng'],2026,0
9.799E+12,Baked,Heather Bellini,2026,,Gardenvale Press,2,"['Cooking', 'Education']",no_ebook,['eng'],2026,0
9.79837E+12,Palette of Impressions,Paula Luteran,2026,54,Xlibris Corporation LLC,1,[],no_ebook,['eng'],2026,0
9.7989E+12,"Creating Transcending Phenomenological Yuanzi Theory, Five Great Real Theoretical Physics",Xingsheng Zhong,2026,,United Culture Press Inc.,1,['Physics'],no_ebook,['eng'],2026,0
9.799E+12,DAN GREEN vs. the IDENTITY THIEF,Warren Robinson,2026,,Anonymous,1,"['Crime', 'Fiction, thrillers, suspense']",no_ebook,['eng'],2026,0
9.79899E+12,The World of Fake Values,Garry Kasparov,2026,,Kasparov International Management Inc.,2,"['Social sciences', 'Political science']",no_ebook,['eng'],2026,0
9.79899E+12,Swallowed by Night,Jeremey Harrison,2026,,Harper Grace Publishing,1,"['Fiction, lgbtq+, gay', 'Fiction, romance, general']",no_ebook,['eng'],2026,0
9.78153E+12,Unarmed Civilian Protection in Palestine,Marwan Darweish,2026,168,Bristol University Press,1,[],no_ebook,['eng'],2026,0
9.78982E+12,Regional Assessment of Coastal Hazards Connected to Sea Level Rise,National Marine National Marine Data,2026,139,Springer,1,[],no_ebook,['eng'],2026,0
9.78174E+12,ZenWolf,Tom Klehm,2026,,Tom Klehm,1,"['Philosophy', 'Technology']",no_ebook,['eng'],2026,0
9.78104E+12,"Handbook of Evidence-Based Pharmacist Care : Clinical, Economic, and Humanistic Impacts : Volume 12",Yaser Mohammed Al-Worafi,2026,,"Apple Academic Press, Incorporated",1,"['Pharmacology', 'Pharmacy']",no_ebook,['eng'],2026,0
9.78023E+12,History of Roads in 100 Maps,Jeremy Black,2026,288,University of Chicago Press,1,"['Highway engineering', 'Technology, history', 'Cartography']",no_ebook,['eng'],2026,0
9.79889E+12,ブルーピリオド 17,山口つばさ,2026,194,Kodansha USA Publishing,1,"['franchise:ブルーピリオド', 'series:ブルーピリオド', 'form:manga', 'form:manga volume', 'form:graphic novel', 'genre:coming-of-age', 'genre:drama', 'intended public:seinen']",no_ebook,['eng'],2026,0
